Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784542062,25,,Aggregated,49.200000,49.200000,71,270,370,570,2200,2700,3200,3700,7100,7100,7100,941,941,71,511.91673570599085,15.717800008133054,7099.964499997441,59.46227417640808
1784542063,26,,Aggregated,51.200000,51.200000,72,270,380,570,2200,2700,3200,3700,6700,7100,7100,1001,1001,72,521.025466532879,15.717800008133054,7099.964499997441,59.4985014985015
1784542064,26,,Aggregated,53.100000,53.100000,73,270,380,580,2400,2700,3300,4300,7100,7200,7200,1090,1090,72,530.5928868801257,15.717800008133054,7219.137999985833,59.565137614678896
1784542065,27,,Aggregated,53.100000,53.100000,70,270,370,570,2200,2700,3200,3800,7100,7200,7200,1148,1148,69,516.6310963406672,15.717800008133054,7219.137999985833,59.73693379790941
1784542066,28,,Aggregated,55.300000,55.300000,67,270,370,570,2200,2700,3200,3700,7100,7200,7200,1217,1217,67,517.5018717331376,15.717800008133054,7219.137999985833,59.87756778964667
1784542067,29,,Aggregated,60.000000,60.000000,67,270,370,570,2200,2700,3200,3700,7100,7200,7200,1324,1324,66,514.0618297578823,15.717800008133054,7219.137999985833,59.98489425981873
1784542068,30,,Aggregated,60.300000,60.300000,66,270,370,570,2200,2700,3200,3800,7100,7200,7200,1388,1388,66,511.3387054031358,15.717800008133054,7219.137999985833,60.1664265129683
1784542069,31,,Aggregated,61.100000,61.100000,63,270,360,570,2200,2700,3200,3700,7100,7200,7200,1484,1484,63,504.1872900940093,15.717800008133054,7219.137999985833,60.349730458221025
1784542070,31,,Aggregated,67.900000,67.900000,60,270,350,570,2200,2700,3200,3700,7100,7200,7200,1597,1597,60,494.7638765179232,15.717800008133054,7219.137999985833,60.37132122730119
1784542071,32,,Aggregated,66.000000,66.000000,60,270,350,560,2200,2600,3200,3700,7100,7200,7200,1646,1646,59,492.07136154273536,15.717800008133054,7219.137999985833,60.39246658566221
1784542072,33,,Aggregated,76.500000,76.500000,58,270,350,560,2200,2600,3100,3600,7100,7200,7200,1785,1785,58,487.9060921564448,14.271299995016307,7219.137999985833,60.56358543417367
1784542073,34,,Aggregated,76.200000,76.200000,56,270,340,560,2200,2600,3100,3500,7100,7200,7200,1844,1844,56,483.92716279777864,14.271299995016307,7219.137999985833,60.50650759219089
1784542074,35,,Aggregated,74.500000,74.500000,53,260,340,560,2200,2600,3100,3500,7100,7200,7200,1915,1915,53,482.04693305445954,14.271299995016307,7219.137999985833,60.604177545691904
1784542075,36,,Aggregated,84.100000,84.100000,52,260,340,560,2200,2600,3100,3600,7200,11000,11000,2014,2014,52,487.44777859933237,14.271299995016307,11051.438099995721,60.60029791459782
1784542076,36,,Aggregated,81.900000,81.900000,53,260,340,560,2200,2700,3100,3700,7200,11000,11000,2075,2075,53,489.6059685779163,14.271299995016307,11051.438099995721,60.511807228915664
1784542077,37,,Aggregated,85.900000,85.900000,53,260,330,560,2200,2600,3100,3700,8900,11000,11000,2210,2210,53,489.85182877784865,14.271299995016307,11051.438099995721,60.58099547511312
1784542078,38,,Aggregated,87.300000,87.300000,54,260,340,560,2200,2600,3200,4500,8900,11000,11000,2255,2255,54,496.9044217734779,14.271299995016307,11051.438099995721,60.60354767184035
1784542079,39,,Aggregated,87.100000,87.100000,54,260,340,560,2200,2700,3200,4500,9000,13000,13000,2354,2354,54,506.1184379773679,14.271299995016307,13195.2001999598,60.65165675446049
1784542080,40,,Aggregated,86.900000,86.900000,55,260,340,560,2200,2700,3200,4700,11000,13000,13000,2468,2468,54,510.2419914903966,14.271299995016307,13195.2001999598,60.68760129659643
1784542081,41,,Aggregated,86.300000,86.300000,55,260,340,560,2200,2700,3200,4600,11000,13000,13000,2524,2524,54,511.5945461958087,14.271299995016307,13195.2001999598,60.67987321711569
1784542082,41,,Aggregated,85.800000,85.800000,54,260,340,560,2200,2700,3200,4700,11000,13000,13000,2686,2686,54,515.9686978772728,14.271299995016307,13195.2001999598,60.962025316455694
1784542083,42,,Aggregated,84.400000,84.400000,56,260,340,560,2200,2700,3200,4700,11000,13000,13000,2734,2734,56,514.6807490119196,14.271299995016307,13195.2001999598,60.96561814191661
1784542084,43,,Aggregated,89.300000,89.300000,56,260,340,560,2200,2700,3200,4700,11000,13000,13000,2814,2814,55,516.3712345766812,14.271299995016307,13195.2001999598,61.06325515280739
